tick,agent_id,action,action_name,message,reasoning,pool_pct,own_herd,payoff_add,payoff_keep,payoff_remove
88,2,-1,REMOVE,"Removing one cow to help pasture recovery — it's been drifting down for 5+ rounds. Agent 1 also removed, so let's all step back slightly. Agent 0, your discipline is appreciated. Happy to add back onc",,88.2,31,63.423,62.0,60.574
88,0,0,KEEP,"Holding at 25 — pasture at 88.2%, still drifting down slightly. Great to see both neighbours removing cows. Let's keep this discipline until we see genuine recovery toward 91%. Appreciate the cooperat",,88.2,25,51.423,50.0,48.574
89,1,0,KEEP,"Holding at 29 — pasture ticked up slightly to 88.5%, which is encouraging. Both Agent 2 and I removed last round; let's hold steady and aim for 91%+ before adding back. Agent 0, your consistency at 25",,88.5,29,59.434,58.0,56.563
89,0,0,KEEP,"Holding at 25 — appreciate both of you reducing! With Agent 1 at 29 and Agent 2 at 29 now, pasture should start recovering. I'll keep discipline here and we can reassess once we're back above 90%.",,88.5,25,51.434,50.0,48.563
89,2,0,KEEP,"Holding at 30 after last round's removal. Agent 1, glad you trimmed to 29 — that cooperation is appreciated. Agent 0, your discipline at 25 is exemplary. Let's all hold steady and see if pasture climb",,88.5,30,61.434,60.0,58.563
90,0,0,KEEP,"Holding at 25 — pasture nudged up to 88.7%, encouraging trend. Agent 1 and Agent 2, your discipline is appreciated. Let's keep holding steady and push toward 90%+ before anyone considers adding. Coope",,88.7,25,51.437,50.0,48.56
90,2,0,KEEP,Holding at 30 — pasture recovering nicely to 88.7%. Agree with Agent 1's target of 91%+ before adding back. Appreciate everyone's cooperation. Let's stay disciplined a bit longer.,,88.7,30,61.437,60.0,58.56
90,1,0,KEEP,"Holding at 29 — pasture climbing back toward 90%. Agent 0, your discipline at 25 is really helping. Agent 2, glad we're both holding. Let's stay steady until we hit 90%+ before any additions.",,88.7,29,59.437,58.0,56.56
91,2,0,KEEP,Holding at 30 — pasture at 88.9% and climbing. Agreed with both of you: let's wait until we clear 90% before anyone adds. Your discipline is appreciated and I'll match it. Almost there!,,88.9,30,61.44,60.0,58.556
91,0,0,KEEP,"Holding at 25 — pasture at 88.9%, trending upward. Agree with targeting 90%+ before any additions. Thanks for the continued discipline, neighbors. Let's stay the course a bit longer.",,88.9,25,51.44,50.0,48.556
91,1,0,KEEP,"Holding at 29 — pasture at 88.9%, still trending up. Great cooperation from everyone. Let's keep holding until we reach 90%+ before anyone adds back. Almost there!",,88.9,29,59.44,58.0,56.556
92,0,0,KEEP,"Holding at 25 — pasture at 89.1%, almost at our 90% target. Great discipline from everyone. Let's keep holding just a bit longer and we'll hit the threshold together. Almost there!",,89.1,25,51.444,50.0,48.553
92,2,0,KEEP,Holding at 30 — pasture at 89.1% and climbing. Almost at our 90% target. Great cooperation from everyone. Let's hold steady just a bit longer and we'll be there.,,89.1,30,61.444,60.0,58.553
92,1,0,KEEP,"Holding at 29 — pasture at 89.1%, almost at our 90% target. Both of you are keeping discipline and I'll match it. Just a bit more patience and we can consider careful additions together.",,89.1,29,59.444,58.0,56.553
93,1,0,KEEP,"Holding at 29 — pasture at 89.3%, almost at our 90% target! Great discipline from everyone. Just a little longer and we'll reach the threshold together. Almost there!",,89.3,29,59.447,58.0,56.55
93,2,0,KEEP,"Holding at 30 — pasture at 89.3%, almost at our 90% target. Great cooperation from everyone. Let's hold one more round and we can consider careful additions together once we cross 90%.",,89.3,30,61.447,60.0,58.55
93,0,0,KEEP,"Holding at 25 — pasture at 89.3%, just a hair from 90%! Both of you are keeping discipline and I'll do the same. Once we cross 90% together, we can discuss coordinated careful additions.",,89.3,25,51.447,50.0,48.55
94,2,0,KEEP,"Holding at 30 — pasture at 89.3%, nearly at 90%! Great discipline from everyone. Let's cross that threshold together before any coordinated additions. Almost there!",,89.3,30,61.449,60.0,58.548
94,0,0,KEEP,"Holding at 25 — pasture at 89.3%, nearly at 90%! Great discipline from all. Once we cross that threshold together, let's coordinate carefully on any additions. Almost there!",,89.3,25,51.449,50.0,48.548
94,1,0,KEEP,"Holding at 29 — pasture at 89.3%, one more round should get us to 90%! Great discipline from everyone. Once we cross 90%, let's coordinate careful additions together.",,89.3,29,59.449,58.0,56.548
95,2,0,KEEP,"Holding at 30 — pasture at 89.4%, nearly at 90%! One more round of discipline should get us there. Let's coordinate carefully before anyone adds. Great teamwork from everyone.",,89.4,30,61.45,60.0,58.547
95,0,0,KEEP,"Holding at 25 — pasture at 89.4%, almost at 90%! One more round of discipline should get us there. Once we cross 90%, I'd support coordinated small additions. Great cooperation from everyone!",,89.4,25,51.45,50.0,48.547
95,1,0,KEEP,"Holding at 29 — pasture at 89.4%, nearly at 90%! Let's cross that threshold together before any additions. Great discipline from everyone — almost there!",,89.4,29,59.45,58.0,56.547
96,1,0,KEEP,"Holding at 29 — pasture at 89.5%, nearly at 90%! Let's keep discipline this round to hit the target. Once we cross 90%, happy to discuss coordinated small additions together. Great teamwork!",,89.5,29,59.452,58.0,56.545
96,0,0,KEEP,"Holding at 25 — pasture at 89.5%, nearly at 90%! Let's all keep holding one more round to cross that threshold. Great coordination from everyone — almost there!",,89.5,25,51.452,50.0,48.545
96,2,0,KEEP,"Holding at 30 — pasture at 89.5%, nearly at 90%! One more round of discipline and we should cross that threshold. Happy to coordinate small additions once we get there. Great cooperation from everyone",,89.5,30,61.452,60.0,58.545
97,1,0,KEEP,"Holding at 29 — pasture at 89.6%, almost at 90%! Great discipline from everyone. Let's hold one more round to cross that threshold, then we can discuss coordinated small additions.",,89.6,29,59.453,58.0,56.543
97,2,0,KEEP,"Holding at 30 — pasture at 89.6%, almost at 90%! One more round of discipline and we'll cross the threshold. Great coordination from everyone — let's finish this together!",,89.6,30,61.453,60.0,58.543
97,0,0,KEEP,"Holding at 25 — pasture at 89.6%, nearly at 90%! One more round of discipline and we should cross that threshold. Happy to coordinate small additions once we get there. Great cooperation from everyone",,89.6,25,51.453,50.0,48.543
98,0,1,ADD,"Adding 1 cow to 26 — pasture at 89.6% and recovering well. Neighbors at 29 and 30, so I'm still the smallest herd. Let's keep coordinating to maintain the commons above 85%.",,89.6,25,51.453,50.0,48.543
98,1,0,KEEP,"Holding at 29 — pasture at 89.6%, nearly at 90%! Agent 0, noticed you added — let's stay disciplined this final stretch. Once we cross 90% we can coordinate small additions together. Almost there!",,89.6,29,59.453,58.0,56.543
98,2,0,KEEP,"Holding at 30 — pasture at 89.6%, so close to 90%! Agent 0, noticed you added despite the message about discipline. Let's all genuinely hold this round to cross the threshold together, then coordinate",,89.6,30,61.453,60.0,58.543
99,2,1,ADD,"Adding 1 cow to 31 — pasture at 89.5% and stable. Agent 0 added too, Agent 1 holding. Commons look healthy. Let's keep monitoring and coordinate if pasture dips below 87%.",,89.5,30,61.449,60.0,58.548
99,1,1,ADD,Adding to 30 — pasture at 89.5% is healthy and Agent 0 is already adding. Let's keep the commons above 85% collectively; if it drops below that I'll pull back immediately.,,89.5,29,59.449,58.0,56.548
99,0,0,KEEP,"Holding at 26 — pasture at 89.5%, responding to your cooperative signals. I'll hold this round. But I notice you both have 29-30 cows while asking me to restrain at 26. Let's coordinate fair herd size",,89.5,26,53.449,52.0,50.548
100,2,1,ADD,"Adding to 32 — pasture at 89.2%, still healthy. Agent 0, fair point on herd sizes. I'm willing to discuss a coordinated cap if you both agree to a shared limit, say 30 cows each. If pasture drops belo",,89.2,31,63.436,62.0,60.561
100,1,1,ADD,"Adding to 31 — pasture at 89.2% is healthy. Agent 0, fair point on coordination; I'm willing to hold steady once we're at similar levels. Agent 2, agreed on monitoring below 87%. Let's all hold if pas",,89.2,30,61.436,60.0,58.561
100,0,1,ADD,Adding to 27 — pasture at 89.2% remains healthy. I'll monitor closely and commit to removing cows if it drops below 87%. Let's all agree to that threshold to protect the commons long-term.,,89.2,26,53.436,52.0,50.561
101,1,0,KEEP,"Holding at 31 — pasture slipped to 88.3%, showing strain from all our additions. Agent 2, I support a coordinated cap around 30 cows each. I'll stay put and consider reducing if pasture drops below 87",,88.3,31,63.412,62.0,60.585
101,0,1,ADD,"Adding to 28 — pasture at 88.3%, still manageable. Agent 2, I support a cap of 30 each, but you're at 32 and Agent 1 at 31, so you both need to reduce first. I'll hold at 30 once I reach it if you bot",,88.3,27,55.412,54.0,52.585
101,2,0,KEEP,"Holding at 32 — pasture dropped to 88.3%, closer to our 87% threshold. I'll commit to holding here and removing if it drops further. Let's all hold steady to protect the commons. Agent 0 and Agent 1,",,88.3,32,65.412,64.0,62.585
102,2,-1,REMOVE,"Reducing to 31 — pasture at 87.5% and declining. Agent 1, I appreciate your cooperative stance and I'm moving toward the 30 cap. Agent 0, I expect you to hold at 28-30 and not keep adding while asking",,87.5,32,65.396,64.0,62.601
102,0,0,KEEP,"Holding at 28 — pasture at 87.5%, dangerously close to the 87% threshold. I appreciate Agent 2's removal last round. Let's all hold steady or reduce to stabilize the commons. I'll consider removing if",,87.5,28,57.396,56.0,54.601
102,1,0,KEEP,"Holding at 31 — pasture at 87.5%, very close to the 87% danger zone. Agent 2, I appreciate your commitment to hold and remove if needed. Agent 0, please hold too — we're all better off protecting the",,87.5,31,63.396,62.0,60.601
103,1,-1,REMOVE,"Reducing to 30 — pasture down to 86.9% and declining. Reciprocating Agent 2's removal. Let's all aim for 28-30 range to stabilize the commons. Agent 0, appreciate your cooperation at 28. A coordinated",,86.9,31,63.388,62.0,60.609
103,0,0,KEEP,"Holding at 28 — pasture at 86.9%, near the danger zone. Agent 1 and Agent 2, I appreciate your reductions. I'll hold here and not add pressure. Let's stabilize around current levels to let the pasture",,86.9,28,57.388,56.0,54.609
103,2,-1,REMOVE,"Removing again to 30 — pasture dropped below 87% danger zone at 86.9%. Agent 1, thank you for holding; Agent 0, holding steady too. We need coordinated reductions now to reverse this trend. I'll keep",,86.9,31,63.388,62.0,60.609
104,0,0,KEEP,"Holding at 28 — pasture at 86.7%, still declining. Thank you Agent 1 and Agent 2 for removing. Let's all stay in the 28-30 range to stabilize. If we all hold or reduce, the pasture should recover. I'l",,86.7,28,57.391,56.0,54.606
104,2,-1,REMOVE,Reducing to 29 — pasture still declining at 86.7%. Reciprocating Agent 1's removal and Agent 0's restraint. Let's target the 28-30 range together to let the pasture recover. Coordinated reductions now,,86.7,30,61.391,60.0,58.606
104,1,-1,REMOVE,"Removing again to 29 — pasture at 86.7% and still declining. Agent 0 and Agent 2, thank you for cooperating. We need continued reductions to reverse this trend. I'll keep removing until pasture recove",,86.7,30,61.391,60.0,58.606
105,1,0,KEEP,"Holding at 29 — pasture at 86.8%, still needs recovery. Reciprocating Agent 2's reduction and Agent 0's restraint. Let's all hold in the 28-30 range this round and see if the pasture stabilizes. Coord",,86.8,29,59.399,58.0,56.598
105,2,-1,REMOVE,"Removing to 28 — pasture still declining at 86.8%. Thank you both for cooperating. Let's all aim for 27-28 range to help the pasture recover. If we coordinate reductions now, we'll all benefit with hi",,86.8,29,59.399,58.0,56.598
105,0,0,KEEP,"Holding at 28 — thank you Agent 1 and Agent 2 for reducing. Pasture still declining at 86.8%, so I'll maintain restraint. Let's keep coordinating to stabilize and recover the commons. Steady cooperati",,86.8,28,57.399,56.0,54.598
106,0,0,KEEP,"Holding at 28 — pasture at 87.1%, slight improvement. Thank you Agent 2 for reducing. Agent 1, could you consider dropping to 28 as well? If we all settle in the 27-28 range, the pasture should recove",,87.1,28,57.406,56.0,54.591
106,2,0,KEEP,"Holding at 28 — pasture recovered slightly to 87.1%, great sign! Thanks to Agent 0 and Agent 1 for holding steady. Let's all keep coordinating in the 28-30 range to continue recovery. Stability now me",,87.1,28,57.406,56.0,54.591
106,1,0,KEEP,"Holding at 29 — pasture ticked up to 87.1%, which is encouraging! Agent 2 reducing to 28 is appreciated. Let's maintain this coordination. If pasture keeps recovering toward 90%+, we can all benefit f",,87.1,29,59.406,58.0,56.591
107,0,0,KEEP,"Holding at 28 — pasture at 87.3%, continuing recovery. Great coordination from all! Let's keep this up until we reach 90%+, then we can discuss cautious increases together.",,87.3,28,57.411,56.0,54.586
107,2,0,KEEP,"Holding at 28 — pasture at 87.3%, continuing to recover. Agent 1, please consider dropping to 28 as Agent 0 suggested. If we all align at 28 or below, we can push toward 90%+ pasture and higher payoff",,87.3,28,57.411,56.0,54.586
107,1,-1,REMOVE,Reducing to 28 to match you both — pasture at 87.3% and recovering well. Let's all hold at 28 and keep this momentum going. Coordinated stability in the 27-29 range should continue the recovery. Thank,,87.3,29,59.411,58.0,56.586
108,0,0,KEEP,Holding at 28 — pasture at 87.7% and recovering nicely. Thank you Agent 1 for reducing to match us. All three at 28 is ideal coordination. Let's maintain this and push toward 90%+ for better collectiv,,87.7,28,57.42,56.0,54.577
108,1,0,KEEP,"Holding at 28 — pasture up to 87.7%, recovery is working! Great coordination from everyone. Let's all stay at 28 until we reach 90%+, then we can discuss cautious increases together. Keeping this alig",,87.7,28,57.42,56.0,54.577
108,2,0,KEEP,"Holding at 28 — pasture now at 87.7%, recovery continuing nicely. Great coordination! Let's maintain this until we reach 90%+, then we can discuss cautious, synchronized increases together.",,87.7,28,57.42,56.0,54.577
109,0,0,KEEP,"Holding at 28 — pasture at 88.1%, recovery continuing well. Agreed on waiting for 90%+ before any increases. Great coordination from all!",,88.1,28,57.426,56.0,54.571
109,1,0,KEEP,"Holding at 28 — pasture now at 88.1%, recovery on track. Agreed: let's maintain coordination until we hit 90%+, then discuss synchronized increases together. Great teamwork everyone.",,88.1,28,57.426,56.0,54.571
109,2,0,KEEP,"Holding at 28 — pasture now at 88.1%, recovery continuing well. Great coordination from all. Let's stay aligned until we hit 90%+, then discuss cautious increases together. Almost there!",,88.1,28,57.426,56.0,54.571
110,0,0,KEEP,"Holding at 28 — pasture at 88.3%, recovery progressing well. Agreed on waiting until 90%+ before any synchronized increases. Nearly there — great coordination from everyone!",,88.3,28,57.431,56.0,54.566
110,2,0,KEEP,"Holding at 28 — pasture now at 88.3%, recovery progressing well. Let's stay coordinated until we hit 90%+, then discuss synchronized increases together. Almost there!",,88.3,28,57.431,56.0,54.566
110,1,0,KEEP,"Holding at 28 — pasture at 88.3%, nearly at our 90% target! Great coordination from everyone. Let's stay the course just a bit longer, then we can discuss cautious, coordinated increases together.",,88.3,28,57.431,56.0,54.566
111,1,0,KEEP,"Holding at 28 — pasture now at 88.6%, very close to our 90% target. Great coordination from everyone. Let's maintain this one more round and we should be ready to discuss synchronized increases soon!",,88.6,28,57.436,56.0,54.561
111,0,0,KEEP,"Holding at 28 — pasture at 88.6%, very close to our 90% target! Great teamwork from everyone. Let's hold steady just a bit longer, then we can discuss a synchronized, cautious increase together.",,88.6,28,57.436,56.0,54.561
111,2,0,KEEP,"Holding at 28 — pasture now at 88.6%, very close to our 90% target! Great coordination from everyone. Let's stay the course just a bit longer and we'll be ready for a synchronized, cautious increase t",,88.6,28,57.436,56.0,54.561
112,1,0,KEEP,"Holding at 28 — pasture now at 88.8%, almost at our 90% target! Just one or two more rounds of coordination and we can discuss a synchronized increase together. Great teamwork everyone.",,88.8,28,57.439,56.0,54.558
112,0,0,KEEP,"Holding at 28 — pasture at 88.8%, nearly at our 90% target! One more round of patience and we should be ready for a synchronized, cautious increase. Great coordination from everyone — let's finish the",,88.8,28,57.439,56.0,54.558
112,2,0,KEEP,"Holding at 28 — pasture now at 88.8%, almost at our 90% target! Great coordination from all. Let's hold one more round, and if we hit 90% next tick, we can discuss a synchronized +1 together.",,88.8,28,57.439,56.0,54.558
113,1,0,KEEP,"Holding at 28 — pasture now at 89.0%, just one step from our 90% target! Great teamwork everyone. If we all hold this round and hit 90%, I'm ready for a synchronized +1 next tick. Let's finish strong",,89.0,28,57.442,56.0,54.555
113,2,0,KEEP,"Holding at 28 — pasture now at 89.0%, almost at our 90% target! One more round of holding and we should be ready for a synchronized, cautious increase together. Excellent coordination from everyone!",,89.0,28,57.442,56.0,54.555
113,0,0,KEEP,"Holding at 28 — pasture now at 89.0%, just one tick from our 90% target! Let's hold one more round together. If we hit 90% next tick, I'm on board for a synchronized +1. Almost there!",,89.0,28,57.442,56.0,54.555
114,0,0,KEEP,"Holding at 28 — pasture now at 89.2%, nearly at our 90% target! Let's all hold this round to hit 90%, then do a synchronized +1 together next tick. Great coordination from everyone — almost there!",,89.2,28,57.445,56.0,54.551
114,1,0,KEEP,"Holding at 28 — pasture now at 89.2%, just a hair from our 90% target! Let's hold this round and do the synchronized +1 next tick when we cross 90%. Great coordination from everyone — almost there!",,89.2,28,57.445,56.0,54.551
114,2,0,KEEP,"Holding at 28 — pasture now at 89.2%, nearly at 90%! Agreed on the plan: hold this round, then if we hit 90% we all add one together next tick. Great coordination everyone, let's finish strong!",,89.2,28,57.445,56.0,54.551
115,1,0,KEEP,"Holding at 28 — pasture now at 89.3%, almost at our 90% target! Sticking to the plan: hold this round, then we all add one together next tick once we hit 90%. Great teamwork everyone!",,89.3,28,57.447,56.0,54.55
115,2,0,KEEP,"Holding at 28 — pasture now at 89.3%, almost at our 90% target! I'm in for the synchronized +1 next round once we cross 90%. Great coordination from everyone — let's finish the job this tick!",,89.3,28,57.447,56.0,54.55
115,0,0,KEEP,"Holding at 28 — pasture at 89.3%, nearly there! Let's hold this round and if we cross 90% next tick, we all add one together as planned. Great coordination everyone — almost at the target!",,89.3,28,57.447,56.0,54.55
116,0,0,KEEP,"Holding at 28 — pasture at 89.3%, one tick away from our 90% target! Staying the course this round so we can all add together next tick as planned. Almost there — great coordination everyone!",,89.3,28,57.449,56.0,54.548
116,1,0,KEEP,"Holding at 28 — pasture at 89.3%, almost at our 90% target! Let's all hold this round and coordinate the synchronized +1 once we cross 90%. Great teamwork — nearly there!",,89.3,28,57.449,56.0,54.548
116,2,0,KEEP,"Holding at 28 — pasture at 89.3%, almost at 90%! Sticking to the plan: hold this round, then we all add one together once we cross the threshold. Nearly there — great coordination!",,89.3,28,57.449,56.0,54.548
117,0,0,KEEP,"Holding at 28 — pasture now at 89.4%, almost at our 90% target! Let's all hold one more round and then coordinate the synchronized +1 together. Great teamwork — nearly there!",,89.4,28,57.45,56.0,54.547
117,1,0,KEEP,"Holding at 28 — pasture at 89.4%, almost at 90%! Sticking to the plan: hold this round, then we all add one together once we cross the threshold. Nearly there — great coordination!",,89.4,28,57.45,56.0,54.547
117,2,0,KEEP,"Holding at 28 — pasture now at 89.4%, just a hair from our 90% target! Let's all hold one more round and then add together once we cross the threshold. Almost there — great coordination!",,89.4,28,57.45,56.0,54.547
118,1,0,KEEP,"Holding at 28 — pasture at 89.5%, just a sliver from our 90% target! Let's all hold this round and add together once we cross 90%. Almost there — great coordination everyone!",,89.5,28,57.452,56.0,54.545
118,2,0,KEEP,"Holding at 28 — pasture at 89.5%, almost at our 90% target! Let's stay coordinated and all add together once we cross the threshold. Nearly there — great teamwork!",,89.5,28,57.452,56.0,54.545
118,0,0,KEEP,"Holding at 28 — pasture now at 89.5%, nearly at our 90% target! One more round of holding and we should cross the threshold together. Great coordination from everyone — let's stay the course!",,89.5,28,57.452,56.0,54.545
119,0,0,KEEP,"Holding at 28 — pasture at 89.6%, almost at 90%! Let's all hold this round and add together once we cross the threshold. One more round of patience and we're there — great coordination!",,89.6,28,57.453,56.0,54.543
119,2,0,KEEP,"Holding at 28 — pasture now at 89.6%, almost at our 90% target! Let's all hold this round and we should cross together. Once we hit 90%, we can coordinate adding together. Great teamwork everyone!",,89.6,28,57.453,56.0,54.543
119,1,0,KEEP,"Holding at 28 — pasture at 89.6%, nearly at our 90% target! Let's all add together next round once we cross the threshold. Almost there — great coordination from everyone!",,89.6,28,57.453,56.0,54.543
120,2,0,KEEP,"Holding at 28 — pasture at 89.6%, almost at our 90% target! One more round of patience and we cross the threshold together. Great coordination from everyone — let's add simultaneously next round!",,89.6,28,57.453,56.0,54.543
120,0,0,KEEP,"Holding at 28 — pasture at 89.6%, nearly at 90%! Let's all hold this round and cross the threshold together. Once we hit 90%, we coordinate adding simultaneously. Almost there!",,89.6,28,57.453,56.0,54.543
120,1,0,KEEP,"Holding at 28 — pasture at 89.6%, nearly at 90%! One more round of patience and we cross the threshold together. Great coordination from everyone. Once we hit 90%, we can discuss adding simultaneously",,89.6,28,57.453,56.0,54.543
